2014/12/24,Murazik LLC,"Streich, Hermann and Walter",86494.23
2016/05/22,"Berge, Reynolds and Rolfson",Oberbrunner-Predovic,23955.89
2015/06/05,"Waelchi, Kuphal and Greenholt","Wintheiser, Farrell and Erdman",76364.64
2015/06/09,Auer and Sons,"Walsh, Paucek and Waelchi",7247.06
2014/11/29,"Nienow, Boyle and Murray","Keebler, Hintz and Marks",94462.72
2017/08/01,Mosciski-Paucek,"Langworth, Upton and Schmidt",58806.28
2014/12/04,Kutch Inc,"Purdy, Champlin and Pfeffer",31863.37
2015/07/04,Lakin and Sons,Wiza Group,1771.1
2015/01/10,"Klein, Schoen and Botsford",Vandervort-Paucek,19526.24
2016/04/14,Jacobs-Windler,Schowalter-Bayer,67286.31
2015/09/01,"Hahn, Gerlach and McKenzie","Cremin, Kessler and Weber",14079.73
2014/10/27,Christiansen-Franecki,Wisoky-Zemlak,94224.68
2016/03/25,Pfannerstill-Kling,"Hamill, Crona and McDermott",43480.69
2016/09/11,Fadel LLC,Stroman LLC,67731.92
2017/06/05,Upton-Keebler,"Spencer, Sipes and Howell",46658.65
2015/01/15,Auer Group,Renner Inc,79681.95
2017/02/19,Spinka-Simonis,"Prosacco, Rath and Hessel",90278.95
2016/02/16,Carroll LLC,Ledner-Schmeler,70925.59
2017/06/21,"Hand, Predovic and Rutherford",Tillman-Harris,45713.19
2014/11/24,Marks-Dare,Littel LLC,93212.65
2014/12/13,Conn-Hyatt,Dicki Inc,18929.67
2017/07/28,"Conroy, Dach and Torp",Beer-Klein,54177.77
2015/11/16,Schaden-Rempel,"Pagac, Monahan and Borer",22420.81
2015/07/11,Fay LLC,Walker-Bogisich,66233.3
2015/12/22,Mertz Inc,Johns-Gaylord,9107.6
2017/03/24,"Crooks, Ankunding and Parker",Conroy Group,59879.04
2017/02/22,"Miller, Bergstrom and Emard","West, Harvey and Quitzon",82018.06
2017/08/23,Carroll-Nader,"Willms, Schoen and Kautzer",49430.59
2017/01/25,Collins and Sons,Ferry and Sons,81126.73
2015/11/13,Bednar Group,Quitzon-McKenzie,73286.2
2015/11/03,Bergnaum and Sons,"Ankunding, Romaguera and Dare",70613.66
2017/09/13,"Stroman, Ritchie and Braun",Block-Hahn,45712.04
2017/03/25,Schmeler and Sons,Kiehn Group,51864.21
2016/02/19,Mayert and Sons,"Fritsch, Conn and Tromp",16394.37
2017/01/25,"Weimann, Wehner and Murray",Mueller-Stark,76575.86
2015/03/09,Howell-Ritchie,"Ryan, Crona and Bednar",75156.53
2016/04/01,Mitchell Group,"Kling, Stokes and Luettgen",68392.61
2014/12/25,Smith-Cronin,"Becker, Kozey and Kunde",6877.52
2015/09/14,Russel and Sons,Stamm Inc,82527.69
2014/12/29,Rosenbaum-Pouros,Schuster Group,56541.58
2015/01/20,Ruecker-Crona,Cole-Hansen,49067.5
2014/09/07,Lakin and Sons,O'Connell LLC,30385.21
2015/06/03,Renner-Mitchell,Kessler and Sons,95719.02
2016/03/24,Bernier and Sons,"Goodwin, Parker and Ledner",98721.37
2016/08/10,Hickle and Sons,Ryan-Tromp,80451.14
2016/09/18,King LLC,"Hermann, O'Kon and Lind",88998.94
2015/08/08,"Mante, Crooks and Cummings","Armstrong, Terry and Conroy",42158.51
2017/06/26,MacGyver Group,"Simonis, Bartell and Rodriguez",27449.54
2017/03/05,Adams LLC,Mills-Morar,39678.13
2016/12/20,"Robel, O'Connell and Shanahan",Legros-Glover,54450.24
2016/10/09,Oberbrunner-Ernser,"Bode, Frami and Gerhold",38177.27
2017/07/27,"Beatty, Smitham and Hahn",Steuber-Harris,21473.8
2017/09/08,Volkman Inc,"Dickens, Streich and Cole",27923.84
2017/08/21,Hagenes-Stokes,Paucek-Friesen,26475.91
2016/05/29,Stanton LLC,Bashirian and Sons,77173.1
2015/01/12,Heaney-Lang,"Ruecker, Cremin and Hettinger",42631.12
2017/05/16,"Morar, Ankunding and Considine","Fahey, Cole and Brakus",21823.22
2016/03/22,"Cruickshank, Langosh and Kuhn",Rippin-Hickle,17943.47
2017/07/26,Daniel LLC,Berge-Huel,51594.37
2017/03/19,Bernhard and Sons,Heathcote-Welch,22053.56
2015/11/28,Pagac Inc,Cremin and Sons,32887.18
2016/02/25,Block-Koch,Welch-Johnson,4682.77
2016/01/18,"Gerhold, Swaniawski and Thompson","Kiehn, O'Connell and Quigley",69494.98
2014/11/08,"Cartwright, Hauck and Raynor",Raynor and Sons,19960.76
2017/09/01,Williamson LLC,"Brown, Collier and Durgan",56965.4
2016/04/28,"Yost, Reichert and Greenholt",Schneider-Rowe,82399.94
2015/10/31,Hodkiewicz-Beatty,Stehr Group,62779.24
2016/12/14,Bode Inc,"Schiller, Jakubowski and Larson",57652.78
2017/05/04,Bergnaum-Stark,"Tromp, King and Russel",47424.74
2016/03/02,"Armstrong, Farrell and Brakus","White, White and Schmeler",4634.62
2016/07/09,Altenwerth and Sons,"Thiel, Watsica and Metz",29963.89
2015/07/02,Gislason Inc,Jones-O'Conner,22371.13
2016/06/08,Torphy LLC,Keeling-Hauck,90310.56
2017/02/12,Greenholt-Will,Beier-Ritchie,75400.0
2017/08/28,D'Amore-Paucek,Fay Group,42198.59
2014/10/07,"Gaylord, Buckridge and Padberg",Romaguera-Yundt,63834.18
2015/07/29,Lesch Inc,"Hauck, Schinner and Krajcik",78034.95
2016/03/09,Herzog Inc,Erdman-Denesik,79217.04
2014/11/27,Lueilwitz Group,"Murazik, Spinka and Schaden",88684.44
2016/11/30,Feest-Hauck,"Zieme, Lynch and Hettinger",43421.66
2016/05/06,Littel-Hessel,"Wiegand, Gibson and Smitham",91436.23
2015/11/30,Shanahan-Schneider,Hettinger-O'Conner,23220.92
2017/05/13,Jacobi-Gutkowski,Ondricka LLC,25637.67
2015/04/06,Larkin-Bernier,"Abbott, Adams and Christiansen",90728.64
2014/12/28,"Wiza, McCullough and Boyer","Bashirian, Feil and Batz",83465.75
2017/08/30,Kirlin-Abbott,Hand LLC,40716.84
2016/08/24,"Rowe, Murphy and Rodriguez",Thiel Group,48224.02
2015/07/24,Emmerich-Durgan,Glover and Sons,64320.48
2017/07/25,"Klein, Lakin and Wisozk","Corkery, D'Amore and Miller",28246.64
2015/03/26,Legros Inc,Cruickshank-Stehr,80947.76
2017/04/16,Larson-Luettgen,"Gorczany, Denesik and Armstrong",96236.4
2015/04/13,Bruen-Dickinson,"Ferry, Ullrich and Berge",12892.44
2015/05/09,Haag LLC,"Bradtke, Reinger and Bode",26990.05
2015/10/03,"Sauer, Dicki and Abernathy",Stamm-Gottlieb,13947.68
2015/03/03,Kshlerin-Turner,Rolfson-Gerlach,81843.19
2015/11/08,Wolff and Sons,Jenkins-Hilpert,31390.93
2016/03/18,Cartwright-Konopelski,"Heaney, Pfeffer and Becker",10926.87
2014/12/11,Terry Inc,"Schimmel, Bartoletti and Homenick",32898.29
2015/02/15,Fadel-Bogisich,Gerlach Inc,79013.32
2015/10/14,"Green, Schinner and Grady",Anderson Group,95421.22
2015/06/27,Wilderman and Sons,Pacocha and Sons,32652.73
2017/05/25,"Terry, Jaskolski and Orn",Stoltenberg-Dickinson,4919.98
2016/10/27,Hackett and Sons,Turcotte Inc,33650.97
2015/05/29,"Emard, Casper and Keebler",Huels-Ortiz,71385.43
2016/10/13,"Hoeger, McCullough and Keeling","Ruecker, Hudson and Mosciski",27242.81
2016/07/07,Bergnaum LLC,"Marvin, Ratke and Thompson",26614.53
2015/09/05,Jerde and Sons,Mann-Russel,83537.54
2017/03/12,Lubowitz-Bins,Hamill-Pfeffer,46062.0
2014/09/23,"Robel, Beier and Rohan",Jerde Inc,79719.85
2016/12/05,Berge Inc,"Purdy, Hyatt and Collier",98173.45
2015/12/21,Reichert-Strosin,"Wisozk, Waelchi and Gutmann",79133.59
2015/10/06,"Durgan, Hills and McGlynn","Kohler, Green and Cole",69631.86
2017/09/19,Mayer-Emmerich,Ondricka Group,67928.82
2015/12/20,Crist-Lockman,Toy-Beier,57520.0
2016/08/13,"Halvorson, Klein and Kovacek","Kling, Abshire and Bechtelar",80994.79
2016/10/01,Bode-Johnston,"VonRueden, Langworth and Conroy",64920.59
2015/08/27,Johnson-Crooks,"Ernser, Gulgowski and Schimmel",36425.23
2016/11/11,Schroeder-Mosciski,Torp Group,47759.88
2015/01/14,Bauch and Sons,Gleichner Inc,36056.25
2015/07/23,Toy and Sons,Hand-D'Amore,65699.97
2015/03/26,Stiedemann Inc,O'Kon-Ziemann,57211.83
2014/12/25,Stiedemann-Stoltenberg,MacGyver Group,28771.2
2016/10/04,Carter-Conn,Macejkovic Inc,65278.63
2016/05/06,Rogahn Inc,"Lubowitz, Effertz and Berge",23121.77
2017/05/27,Beier-Brekke,Mohr Inc,4168.36
2015/06/11,"Koss, Morissette and Romaguera",Kulas LLC,57389.41
2017/03/31,Schamberger and Sons,Kuvalis Group,69847.48
2015/09/27,Crooks Inc,Barrows Inc,86948.57
2016/08/26,"Sporer, Batz and Gleason","Kuhic, Hermiston and Kozey",22085.27
2015/06/13,Morissette Group,"Runte, Boehm and Beier",23578.64
2017/06/04,Baumbach Group,"Treutel, Schoen and Wuckert",11906.52
2015/06/03,Hackett-Welch,"Wilderman, Erdman and Champlin",33585.36
2017/05/08,Bechtelar Inc,MacGyver-Kutch,30438.66
2015/07/17,Schultz-Schneider,"Christiansen, Legros and Quitzon",49190.19
2016/11/02,Nikolaus-Ferry,Watsica LLC,34391.22
2016/10/05,"Bode, Zulauf and Von",Wehner-Torp,11588.89
2017/09/20,Kirlin LLC,Strosin-Zboncak,22024.53
2015/08/06,"Stokes, Fadel and Feest",Kuhn Inc,10590.93
2017/02/14,Dare-Larkin,Schuster Group,94609.03
2015/11/19,Connelly-Emmerich,Boyle-Predovic,65732.92
2017/08/18,Durgan-McLaughlin,Weimann-Howe,95035.73
2016/02/16,Bradtke Inc,McCullough LLC,38760.64
2016/07/10,Haag-Renner,Moen-Kihn,69096.03
2016/05/22,Miller-Cummerata,Kutch-Tremblay,97105.4
2016/08/13,"Bailey, Block and Jast","McClure, Towne and Bins",76423.73
2016/09/13,Konopelski LLC,"Kertzmann, White and Dooley",22928.91
2016/05/01,Rogahn-Bayer,"Stokes, Jast and Kling",9504.51
2015/03/17,Walker-Kuvalis,"Wilderman, Parisian and Considine",7583.14
2017/06/08,Gleason and Sons,"Brakus, Hermann and Wyman",62311.69
2017/08/28,Willms-Walter,Langosh-Schultz,75290.53
2017/07/11,Daniel-Rolfson,Bednar LLC,71162.3
2014/10/04,Sanford-Murphy,Sawayn-Barrows,33537.8
2017/06/18,Schowalter Inc,"Johnson, Stanton and Mann",32778.98
2015/08/07,Streich Group,"Klein, Langworth and Welch",40211.36
2014/12/09,Predovic-Bogan,Rath-Goodwin,82655.92
2015/05/15,Schoen Group,"Mann, Abshire and Gaylord",15466.32
2014/12/24,Lowe Inc,Doyle-Quigley,2364.59
2016/02/24,Swaniawski and Sons,"Zieme, Ullrich and Becker",59731.64
2015/11/04,Boehm-Murazik,"Wiegand, Schultz and Wiegand",87402.63
2016/10/18,Moen LLC,Hackett Group,94721.85
2015/05/11,"Barton, Renner and Stroman",Morar LLC,63419.97
2017/08/08,Fritsch-Kiehn,Frami-Stiedemann,30708.18
2016/05/02,"Lind, Johnston and Osinski","Beer, Strosin and Zemlak",80874.36
2015/05/02,Walker Group,Gusikowski LLC,27824.51
2015/06/07,Lowe and Sons,Hand-Pagac,94514.68
2016/07/11,Mertz LLC,"Herman, Wilkinson and Ankunding",51977.45
2016/01/18,Gutmann-Yundt,Kutch-Stanton,70151.76
2015/03/30,"Raynor, Klocko and Walter",Lemke-Mann,37170.59
2017/03/10,Zieme-Bernhard,Williamson LLC,20577.85
2015/12/09,"Connelly, Weimann and Zemlak","Huel, Walsh and Maggio",4236.15
2016/11/17,Mills Group,Ritchie-Bins,96584.8
2016/09/23,Muller-Christiansen,Pagac-Lowe,79308.7
2015/01/06,Boehm Inc,Kohler Group,11607.01
2014/09/03,"Littel, Swaniawski and Becker",Cummings-Lehner,66352.4
2017/01/16,Cummings-Hartmann,D'Amore Group,11516.98
2016/10/23,Bins LLC,Feil and Sons,10620.71
2015/01/15,Reynolds-Lakin,Lakin-Doyle,84717.56
2014/11/11,Leuschke-Ernser,Nikolaus-Streich,87274.11
2017/09/21,Muller-Conn,Haag and Sons,42183.03
2014/12/21,Veum-Turner,Predovic and Sons,97221.35
2014/11/18,Spencer and Sons,Homenick-Grimes,61169.28
2015/07/02,Deckow Group,Dietrich-Boyer,15032.52
2016/05/29,Marquardt and Sons,Pollich Group,3472.02
2015/05/18,Predovic Inc,Jacobs Group,69562.97
2015/11/22,"Kerluke, Adams and Roberts",Abbott-Wiegand,38414.28
2016/09/27,Corkery Group,"Volkman, Feil and Mayer",46927.71
2015/09/24,"Murphy, Stracke and Glover",Klein-Kling,85675.51
2015/07/30,Stamm-Miller,Kirlin-Ortiz,20046.53
2016/05/05,"Bode, Williamson and Huel","Franecki, Dickens and Schimmel",45506.27
2015/04/07,Okuneva-Turcotte,"Schneider, Dibbert and Koepp",31335.63
2016/06/06,"Hamill, Friesen and Hilll",Bednar-Maggio,16305.33
2017/03/04,Little Inc,Marks and Sons,55543.53
2015/10/13,"Moen, Kutch and Boyer",Kilback-Rutherford,27897.98
2017/07/12,Batz-Reinger,"Renner, Cummerata and Mayer",54402.17
2014/12/20,Veum-Roberts,Ernser and Sons,65394.68
2015/09/23,Corwin and Sons,Strosin Group,64574.49
2015/05/07,Herzog-Yost,"Renner, Bernhard and Koelpin",8608.66
2016/05/03,Dare Inc,"Corwin, Moore and Wilderman",38239.66
2016/06/02,Hoppe-Brown,Wehner-Jacobs,75848.16
2017/02/10,"VonRueden, Braun and McDermott",Bednar-Schimmel,20002.55
2016/12/18,Torp and Sons,DuBuque Group,97702.67
2015/10/18,Larkin Inc,Armstrong Inc,30848.86
2016/12/25,"Simonis, Bogan and Harvey",Hessel and Sons,53618.88
2015/11/19,"Beer, Rutherford and Wiza","Crona, Zieme and Lynch",67501.65
2017/05/15,Emard and Sons,Witting LLC,82278.02
2016/09/05,Collins-Zulauf,Denesik LLC,1285.25
2016/12/07,"O'Reilly, Hessel and Stoltenberg","Hammes, Pfannerstill and Greenfelder",56724.81
2016/01/11,Schamberger Group,Crona and Sons,73250.79
2017/04/16,"Little, Borer and Kiehn",VonRueden Inc,65659.44
2016/08/17,Cartwright Inc,Kuhlman Inc,19901.42
2014/10/30,Cassin-Wyman,Feest-Russel,93522.64
2015/02/04,Hamill-Sauer,Kuhn-Mueller,74245.14
2014/11/30,"Johnston, MacGyver and Ebert","Schumm, Schinner and Dietrich",1223.21
2017/07/04,Kunde-Bradtke,Conn-Tromp,81112.78
2017/04/21,"Quitzon, Kunze and Green",Kiehn Group,95289.59
2016/12/30,Armstrong-Bartell,"Swift, Koch and Strosin",48535.28
2016/03/13,Borer and Sons,Kerluke Inc,68997.27
2017/03/25,"Mertz, Cassin and Vandervort",Davis-West,48258.98
2014/09/02,"Waelchi, Schuster and Hodkiewicz","McDermott, Shanahan and Crona",65505.55
2017/02/05,Ward Group,Hansen-Larson,96951.44
2016/04/10,"Moore, Bins and Rice","Harber, VonRueden and Parisian",10564.07
2015/12/03,Kreiger-Batz,"Botsford, Smith and Champlin",51601.79
2015/09/28,Cremin-Reynolds,"Wyman, Bechtelar and Klocko",13655.83
2015/09/18,Lakin-Effertz,Zboncak Inc,47546.12
2014/11/26,"Willms, Willms and Macejkovic","Stracke, Fahey and Purdy",58789.9
2016/07/20,Hansen and Sons,O'Conner-Muller,95057.95
2014/11/25,Dooley LLC,"Howell, Green and Maggio",44409.33
2014/11/03,Legros and Sons,"Beatty, Dietrich and Hintz",2359.84
2017/01/14,Wiza and Sons,"Graham, Oberbrunner and Roob",73313.0
2015/06/13,"Konopelski, Luettgen and Abshire",Moore-King,79612.21
2016/01/14,Hammes and Sons,Stiedemann-Altenwerth,95903.6
2014/11/19,Kshlerin LLC,Lockman-Marvin,9067.62
2015/07/17,"Breitenberg, Lang and Rice",Pfannerstill Inc,24266.55
2017/05/12,Borer and Sons,"Abshire, Walker and Lind",21231.45
2015/10/05,Cremin-Langworth,"Miller, Purdy and Turner",24815.38
2015/05/05,Lebsack Inc,"Adams, Botsford and Kovacek",89929.71
2015/03/25,West-Hammes,Lakin-McGlynn,11665.59
2017/01/03,Roberts Group,"Hammes, Runte and Grant",69299.45
2016/05/27,Schmidt-Baumbach,Dickinson-Lindgren,68228.93
2017/08/15,Hoeger and Sons,Grady Group,25321.36
2014/09/16,Ruecker Inc,Altenwerth and Sons,12891.31
2015/11/28,"Huel, Wintheiser and O'Conner",Raynor-Berge,3396.23
2017/08/21,Douglas Group,Wolf-Steuber,26408.26
2017/02/16,Fahey Inc,"Kohler, Kessler and Nitzsche",95095.87
2017/05/07,"Klocko, Swift and Orn",Goodwin-Schuster,68543.4
2017/03/14,Littel-Kerluke,Reinger-Goyette,33307.81
2017/02/16,Corkery and Sons,Aufderhar-Ullrich,61355.53
2016/06/15,"Strosin, Watsica and Lueilwitz",Jast-Hagenes,96496.81
2015/11/14,Wehner LLC,Purdy-Farrell,7152.77
2017/06/01,"Block, Donnelly and Maggio",Kulas-Wolf,78686.93
2015/09/30,Bahringer Inc,Bins Inc,60694.4
2015/08/29,Schmeler-Yost,"Walsh, Miller and Metz",32297.58
2015/07/28,"Kunde, Braun and Hegmann",O'Keefe LLC,39075.7
2016/11/24,Fahey and Sons,"Cruickshank, Wiegand and Conn",26140.51
2016/05/20,Mohr LLC,"Lemke, Russel and Borer",50710.55
2016/03/21,"Rohan, Cassin and Smith",Kozey and Sons,26849.95
2015/11/08,Murphy and Sons,Bartell-Boyer,71463.93
2016/02/05,Hartmann LLC,"Nienow, Oberbrunner and Hermiston",45016.94
2017/07/31,Bechtelar-Rath,Gorczany-Mraz,96709.86
2016/10/11,Stracke-Hayes,Upton and Sons,47035.49
2014/11/11,Carter Inc,"Greenholt, Abbott and Lesch",90537.84
2016/02/08,Mertz-Nikolaus,"Moore, O'Conner and Hermiston",9349.07
2015/02/10,Wolff-Schulist,Blick-Corkery,35479.81
2015/09/14,"Renner, Fay and Kreiger","Russel, Willms and Herman",97817.41
2016/05/26,Stiedemann Group,O'Conner Inc,72523.97
2017/01/14,"Nader, Schoen and Leffler",Tromp LLC,49356.26
2016/04/16,Pagac Inc,Pfannerstill-Jacobs,11223.08
2015/04/06,Hickle-Ortiz,"Kunze, Zieme and Herzog",81199.04
2017/04/12,Rau-Koch,Kub Group,64754.42
2015/01/13,"Brown, Medhurst and Kohler",Lind-Bashirian,51330.03
2017/03/13,"Mayer, Weissnat and Durgan",Bogisich LLC,80786.11
2016/04/07,Schamberger Group,"Auer, Daniel and Towne",63485.79
2017/09/21,Torp Group,Osinski Inc,14825.9
2017/04/17,"Sipes, O'Keefe and Schaden",Gislason Group,9447.99
2016/06/02,Cummerata and Sons,Beier-Ledner,47621.71
2016/11/08,Jacobs-Beahan,Gibson Inc,97452.19
2015/09/09,Hansen Group,Zemlak-Littel,37169.81
2017/05/28,"Abbott, Huels and Macejkovic","Cummerata, Upton and Schumm",84775.69
2017/03/24,Ratke-Beatty,Mayer and Sons,55578.4
2016/07/28,Durgan Inc,"Thompson, Hegmann and Hudson",50376.82
2015/01/28,"Goyette, Kovacek and Jacobs",Collier Group,68641.13
2015/04/10,"Schimmel, Fahey and Bergstrom",Schiller Inc,82527.13
2017/02/22,Strosin Inc,Jakubowski-Grady,17216.61
2015/04/20,"Grant, Zemlak and Weissnat",Runolfsdottir-Botsford,95239.52
2015/08/05,Bartoletti-Jaskolski,"Yundt, Keeling and Lemke",27956.35
2016/07/28,Boyle Inc,Champlin and Sons,40815.75
2016/04/02,"Ward, Padberg and Mann","Cremin, Brekke and Gutkowski",59438.49
2017/01/31,Bahringer-Hermann,Watsica-Lindgren,12198.67
2015/02/24,Herzog Inc,Koss LLC,51048.44
2016/03/10,Morissette LLC,Douglas Group,70458.17
2016/01/18,Rowe Group,Doyle and Sons,53962.8
2016/10/12,"Hintz, Boehm and Thompson",Auer LLC,55804.62
2017/09/30,Schuster Inc,Moen LLC,64996.59
2017/02/08,Schultz and Sons,Hyatt Group,17890.55
2017/07/14,Jacobi Inc,Ritchie Inc,57806.16
2016/03/27,Simonis LLC,Hettinger Group,52618.81
2015/12/12,McGlynn-Abernathy,Stark-Collier,60173.48
2015/02/15,Mertz and Sons,Bosco-Effertz,63232.88
2015/11/01,Jacobi Inc,Wuckert and Sons,70496.97
2016/05/23,Rogahn Group,"Funk, Rutherford and Hayes",54258.56
2017/08/20,Lang-Hodkiewicz,"Purdy, Harvey and Fisher",85984.41
2017/05/09,Emmerich-Bailey,"Morar, Pollich and Auer",24971.52
2017/04/23,"Corwin, Maggio and Goyette",Auer Group,45611.07
2017/06/19,Kemmer Group,Hayes-VonRueden,42853.53
2015/01/22,"Gibson, Haley and Heathcote","Kris, Bogan and Nicolas",51477.71
2014/11/18,Stracke LLC,Cummings Group,60668.88
2015/02/26,Jakubowski Group,Kulas and Sons,7449.72
2016/12/03,Zemlak-Langworth,"Breitenberg, Denesik and Rolfson",92428.39
2015/04/27,Weissnat-Williamson,"Bauch, Corwin and Little",48756.13
2016/10/19,Jenkins-Gerlach,Schulist and Sons,95858.52
2015/07/20,Feest LLC,Padberg-Ondricka,13098.08
2015/03/23,Kessler-Tremblay,Sauer-Rodriguez,71000.52
2015/02/11,Breitenberg-Hermiston,Reichert and Sons,58394.06
2017/04/25,Gottlieb Group,Marks Inc,92978.69
2017/06/04,Corwin and Sons,Murphy-Buckridge,92303.93
2015/06/27,"Aufderhar, Orn and Ondricka",Mraz LLC,53621.59
2017/09/20,Jerde LLC,Glover Inc,18570.84
2015/11/05,Marks and Sons,Homenick and Sons,46469.49
2017/05/01,"Armstrong, Kuhn and Klein",Daugherty-Fahey,27273.63
2015/01/17,Weber-Larson,Sawayn LLC,10113.71
2015/06/28,"Wiza, Anderson and Hoppe","Stiedemann, Kozey and Wintheiser",48264.11
2017/03/09,"Auer, Steuber and Lindgren","Friesen, Johnson and Pouros",11290.83
2017/01/19,"Ullrich, Mueller and Becker",Kub LLC,18381.29
2016/02/20,Schowalter Inc,Schaden Inc,15398.72
2016/03/05,"Crooks, Turner and Witting","Kuphal, Bailey and Lesch",96449.5
2016/04/27,"Toy, Marvin and Botsford",Marks-Doyle,85526.49
2016/07/18,"Donnelly, Ernser and Cormier","Conroy, Lakin and Schuppe",49202.69
2015/12/11,"Waelchi, Leannon and Spencer",Parisian-Ankunding,45167.01
2014/09/25,Lakin LLC,Gerhold-Langworth,95837.54
2016/03/03,"Wilkinson, Mante and Nitzsche","Thompson, Denesik and MacGyver",66926.64
2015/08/05,Schamberger Inc,"Von, Crooks and Ullrich",16452.73
2016/05/11,Nicolas and Sons,Leffler-Ritchie,16515.3
2015/10/31,Welch-Ledner,Cummerata-Kuphal,21460.57
2014/11/01,Witting and Sons,Zemlak-Wolff,82137.63
2015/10/19,Goldner Group,"Rath, Wuckert and Deckow",91601.11
2015/12/06,Bahringer LLC,Steuber-Macejkovic,90657.96
2015/11/22,Rowe LLC,Eichmann Inc,11545.67
2017/02/07,Corkery-Carter,"Nitzsche, Paucek and Little",13004.47
2017/04/18,"Marks, Green and Torphy","Parisian, Kling and Bernier",51777.34
2016/12/23,"Johnson, Reinger and Jacobi",Kutch Inc,8116.21
2014/10/25,"Bahringer, Weimann and Harris",Hintz and Sons,86096.48
2015/03/02,"Ritchie, Romaguera and McLaughlin","Sanford, Nienow and Grant",2322.98
2015/12/11,Kshlerin-Wisoky,"Kozey, Davis and Predovic",8068.56
2014/11/23,O'Conner Group,Hodkiewicz Group,22254.33
2015/02/01,Dooley-Yost,Schaden-Harris,18445.32
2016/06/03,"Hintz, Gerhold and Legros",Considine and Sons,35449.12
2015/02/02,Johns Inc,Keebler-Leannon,86221.94
2015/05/21,Farrell Group,McClure Group,91919.62
2016/05/03,Collier and Sons,"Monahan, Hegmann and Ernser",33486.17
2016/06/01,Ziemann-Lueilwitz,"Ruecker, Johnson and Kunze",49273.81
2015/08/03,O'Keefe and Sons,Stoltenberg-Jones,60648.64
2017/03/23,Lubowitz-Macejkovic,"Lemke, Kunze and Strosin",90306.8
2014/10/23,"Lindgren, West and Keebler","Connelly, Rutherford and Bauch",56851.66
2016/10/29,"Predovic, Upton and Gulgowski",Spencer-Wehner,89084.27
2017/01/18,Pfeffer and Sons,Willms Group,20889.31
2015/12/17,Turner-Dicki,"Schuster, Fahey and Koss",57626.92
2015/01/10,O'Hara and Sons,Hansen-Mann,80115.3
2016/11/28,Metz and Sons,"Schuster, Morar and Bruen",6948.15
2015/09/03,Mueller Inc,Steuber and Sons,33638.82
2014/10/21,Hodkiewicz-Koch,"Weimann, Bins and Waters",92536.45
2014/10/31,"Collier, D'Amore and Ledner",Stehr LLC,9750.19
2015/06/09,Strosin and Sons,"McDermott, Schiller and VonRueden",38485.87
2015/12/29,Carroll and Sons,Jakubowski-King,10537.3
2017/06/07,Collier Inc,Abbott and Sons,73216.08
2017/07/10,Fahey-Walsh,Klocko Inc,24143.52
2015/05/23,"Botsford, Rath and Beier","Walker, Stiedemann and Hane",43698.67
2017/05/02,"Yundt, Jacobs and Gislason",Luettgen and Sons,81677.18
2016/06/30,Hodkiewicz Group,Hayes-Wuckert,60716.45
2016/02/02,"Hane, Welch and Gerlach","Effertz, Wintheiser and Champlin",46003.86
2015/03/26,Emard-Schroeder,McDermott-Weissnat,18450.78
2016/05/08,"Walter, Kovacek and Boyer",Lynch-Cole,42409.36
2014/12/19,Hodkiewicz and Sons,Hauck Group,13763.46
2014/09/05,"Hagenes, Rath and Howe",Spencer-Schiller,2459.34
2017/06/16,Huels LLC,"Koss, Kuhn and Volkman",32326.46
2016/02/28,Hane and Sons,Block Inc,73466.91
2015/10/16,Yundt Inc,Rogahn-Hartmann,3973.51
